what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1427539897981
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1427539897981
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1427539897981
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1427539897981
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1427539897981
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1427539897981
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1427539897981
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1427539897981
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1427539897981
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1427539897981
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1427539897981
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1427539897981
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1427539897981
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1427539897981
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1427539897981
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1427539897981
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1427539897981
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1427539897981
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1427539897981
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1427539897981
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1427539897997
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1427539897997
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1427539897999
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1427539898000
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1427539898001
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1427539898002
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1427539898002
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1427539898003
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1427539898003
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1427539898004
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1427539898004
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1427539898005
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1427539898006
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1427539898007
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1427539898007
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1427539898008
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1427539898008
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1427539898009
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1427539898009
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1427539898010
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1427539898011
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1427539898011
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1427539898012
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1427539898012
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1427539898052
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1427539898054
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1427539898055
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1427539898055
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1427539898057
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1427539898058
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1427539898059
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1427539898060
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1427539898061
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1427539898062
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1427539898062
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1427539898062
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1427539898063
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1427539898064
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1427539898064
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1427539898065
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1427539898066
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1427539898066
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1427539898066
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1427539898066
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1427539898066
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1427539898066
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1427539898066
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1427539898066
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1427539898066
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1427539898066
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1427539898066
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1427539898066
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1427539898066
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1427539898066
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1427539898066
os,sysinfo,,,"win32",1427539898066
arch,sysinfo,,,"x86",1427539898066
ws,sysinfo,,,"win32",1427539898066
locale,sysinfo,,,"pl_PL",1427539898066
processors,sysinfo,,,"8",1427539898066
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1427539898066
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1427539898066
java.specification.name,sysinfo,,,"Java Platform API Specification",1427539898066
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1427539898066
java.specification.version,sysinfo,,,"1.6",1427539898066
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1427539898066
java.version,sysinfo,,,"1.6.0_23",1427539898066
java.vm.info,sysinfo,,,"mixed mode",1427539898066
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1427539898066
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1427539898066
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1427539898066
java.vm.specification.version,sysinfo,,,"1.0",1427539898066
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1427539898066
java.vm.version,sysinfo,,,"19.0-b09",1427539898066
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1427539898280
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1427539898296
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1427539898311
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1427539898615
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1427539898670
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1427539898757
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1427539898980
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1427539899025
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1427539899072
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1427539899468
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1427539899732
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1427539899750
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1427539899765
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1427539899781
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1427539899807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427539900144
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1427539900344
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1427539900481
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1427539903982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427541396130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427541397151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427541446292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427541446842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427541470886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427541482016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542182680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542183072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542185019
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427542185625
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1427542186844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542188438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542276615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542297948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542301794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542303664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542305027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542306199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542307014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542309737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542312098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542312458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542316829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427542318364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427544215230
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1427544225043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427544241701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427544245203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427544245822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427544256870
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1427544258915
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1427544260103
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1427544260103
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1427544260290
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427544260665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427544290055
error,log,,,"Unable to validate connection settings.",1427544309333
error,log,,,"Unable to validate connection settings.",1427544309333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427546931514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427546982251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427546990216
error,log,,,"Unable to validate connection settings.",1427547020760
error,log,,,"Unable to validate connection settings.",1427547020765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427547382186
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1427547385832
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1427547391783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427547393158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427547506443
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1427547506752
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427547510004
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1427547514591
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1427547515783
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1427547515783
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1427547515784
