what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1425145512634
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1425145512650
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1425145512665
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1425145512697
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1425145512712
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1425145512744
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1425145512759
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1425145512759
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1425145512775
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1425145512790
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1425145512806
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1425145512806
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1425145512822
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1425145512837
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1425145512837
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1425145512884
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1425145512900
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1425145512915
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1425145512947
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1425145513040
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1425145513056
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1425145513072
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1425145513087
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1425145513103
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1425145513119
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1425145513134
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1425145513150
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1425145513165
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1425145513181
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1425145513181
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1425145513197
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1425145513212
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1425145513244
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1425145513275
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1425145513290
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1425145513306
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1425145513306
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1425145513306
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1425145513322
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1425145513337
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1425145513353
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1425145513353
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1425145513384
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1425145513400
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1425145513415
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1425145513462
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1425145513509
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1425145513525
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1425145513540
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1425145513540
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1425145513556
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1425145513619
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1425145513665
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1425145513665
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1425145513681
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1425145513712
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1425145513728
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1425145513744
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1425145513767
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1425145513784
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1425145513800
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1425145513878
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1425145513878
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1425145513878
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1425145513894
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1425145513894
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1425145513909
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1425145513909
os,sysinfo,,,"win32",1425145513909
arch,sysinfo,,,"x86",1425145513909
ws,sysinfo,,,"win32",1425145513909
locale,sysinfo,,,"pl_PL",1425145513909
processors,sysinfo,,,"8",1425145513909
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1425145513909
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1425145513909
java.specification.name,sysinfo,,,"Java Platform API Specification",1425145513909
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1425145513909
java.specification.version,sysinfo,,,"1.6",1425145513909
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1425145513909
java.version,sysinfo,,,"1.6.0_23",1425145513909
java.vm.info,sysinfo,,,"mixed mode",1425145513909
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1425145513909
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1425145513909
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1425145513909
java.vm.specification.version,sysinfo,,,"1.0",1425145513909
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1425145513909
java.vm.version,sysinfo,,,"19.0-b09",1425145513909
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1425145514441
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1425145514503
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1425145514566
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1425145515824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145564961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145613455
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1425145615642
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1425145615888
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1425145615888
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1425145615935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145616794
error,log,,,"Unable to validate connection settings.",1425145629147
error,log,,,"Unable to validate connection settings.",1425145629147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145872927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145884023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145885688
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425145886829
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1425145889143
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425145890058
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1425145893176
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1425145893426
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1425145897644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145897925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145904654
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1425145908163
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1425145908366
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1425145908381
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1425145908381
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1425145908381
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1425145908413
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x10104c80, --id=0x0, --timestamp=1419689320, /cygdrive/c/Users/Krzysiek/NIOSworkspace/Szyfrator_NET/Szyfrator_NET.elf] return code: 4, 'other error'",1425145919223
error,log,,,"Downloading ELF Process failed",1425145919223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145919238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145924664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145934020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145940553
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1425145943977
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425145946447
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10104c80, /cygdrive/c/Users/Krzysiek/NIOSworkspace/Szyfrator_NET/Szyfrator_NET.elf] return code: 4, 'other error'",1425145953289
error,log,,,"Downloading ELF Process failed",1425145953289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145953305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145957059
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1425145957230
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1425145957277
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425145958622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145959288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145960608
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1425145960811
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1425145960842
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1425145961236
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1425145962127
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1425145963009
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425145963384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145967917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145968042
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1425145975108
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425145977600
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10104c80, /cygdrive/c/Users/Krzysiek/NIOSworkspace/Szyfrator_NET/Szyfrator_NET.elf] return code: 4, 'other error'",1425145984425
error,log,,,"Downloading ELF Process failed",1425145984425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145984440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425145987982
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1425145992462
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425145994848
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10104c80, /cygdrive/c/Users/Krzysiek/NIOSworkspace/Szyfrator_NET/Szyfrator_NET.elf] return code: 4, 'other error'",1425146001665
error,log,,,"Downloading ELF Process failed",1425146001665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146001680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146019993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146020821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146020916
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425146021401
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425146027397
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425146027491
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1425146028038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146036115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146038076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146038795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1425146038842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146045257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146047413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146055342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146055798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146064329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146064748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146744474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425146816716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425147257005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425147257083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425147259407
